id,checkpoint_path,logit_cosine,prob_cosine,inverse_kl,symmetric_inverse_kl,top1_agreement,top5_overlap,margin_similarity,confidence_similarity,same_correct,same_wrong,confidence_corr,target_acc,suspect_acc,acc_similarity,load_error
85,suspect_models\suspect_085.safetensors,0.6538228012724546,0.5405536663035577,0.4645543025169522,0.494954770366475,0.483225,0.5065750119827688,0.15319227105081082,0.38079474159479143,0.48305,0.000175,0.10453172209546895,0.999675,0.48305,0.6593587735926811,
86,suspect_models\suspect_086.safetensors,0.98878564581424,0.999576458095014,0.9628337848931551,0.9639876623511314,0.999375,0.8339350095476955,0.5655989426262676,0.9915911669299007,0.999125,0.00025,0.7692307262853624,0.999675,0.9992,0.999525225517879,
87,suspect_models\suspect_087.safetensors,0.5397322656206612,0.3686016439167903,0.3953543711151928,0.43806147866137324,0.2951,0.3891650090854615,0.14289526029257105,0.26362988091409206,0.29495,0.00015,0.07192900227677515,0.99955,0.294975,0.5866564979540354,
88,suspect_models\suspect_088.safetensors,0.8135459529019892,0.998792639907822,0.8194083732202649,0.8047587959945202,0.9991,0.5166650131408125,0.37930349918808787,0.959645034340024,0.998925,0.000175,0.4528020773270551,0.9996,0.99915,0.9995502024089159,
89,suspect_models\suspect_089.safetensors,0.9199580999076367,0.9995736803654581,0.9340767499782145,0.9340140565812588,0.999425,0.6331550147421658,0.5168345961077139,0.9889589116841555,0.99935,7.5e-05,0.5102617979066609,0.999625,0.999625,1.0,
90,suspect_models\suspect_090.safetensors,0.9657694938436151,0.9959086375838612,0.9241138387162239,0.9226044502969831,0.99555,0.7513300129242242,0.4519655837506056,0.9702163318052888,0.995275,0.000275,0.5166840750673235,0.99955,0.995425,0.9958919457238888,
91,suspect_models\suspect_091.safetensors,0.9761141394257545,0.997658360264264,0.9421130403362215,0.9410546267814934,0.997275,0.7786100120004267,0.4869397656681016,0.9782556367918849,0.9971,0.000175,0.609185101711141,0.999675,0.99725,0.9975808663989824,
92,suspect_models\suspect_092.safetensors,0.5199207447011372,0.33974895075336137,0.3746205106317997,0.42118470182307066,0.262175,0.37540000866651535,0.13707207917235792,0.20898651298284532,0.2621,7.5e-05,0.05587158917794038,0.99965,0.26215,0.5755395683453237,
93,suspect_models\suspect_093.safetensors,0.6970681815828662,0.7563568825926966,0.6454605734530836,0.6316147129867226,0.717525,0.5931800139535218,0.2340069717180915,0.7775625785306096,0.71725,0.000275,0.16845087806552658,0.999625,0.7173,0.7798335055465658,
94,suspect_models\suspect_094.safetensors,0.7546107140595559,0.6619797140156893,0.5157980358801783,0.5403366371568292,0.62105,0.5881800135575235,0.168659887241479,0.4630317989885807,0.620825,0.000225,0.14234837160518832,0.999525,0.620875,0.7253472600007254,
95,suspect_models\suspect_095.safetensors,0.4465192793698516,0.29880841880733094,0.37253207717724146,0.4163407541837543,0.222425,0.3133950071375817,0.13795158670200036,0.25362672991603613,0.2224,2.5e-05,0.05503593150692775,0.999625,0.2224,0.5626749567443626,
96,suspect_models\suspect_096.safetensors,0.9822179460197688,0.9985322857699822,0.9492263853184879,0.9502125492326915,0.998125,0.796115011279285,0.521609934835136,0.9864013834431767,0.997975,0.00015,0.608166020455034,0.9996,0.998225,0.9986268880289603,
